movieId,title,genres_clean,overview_clean
89904,The Demolitionist,Action Science Fiction,murdered police officer brought back life coldhearted scientist serve demolitionist ultimate crimefighting weapon city overrun criminals internal corruption
4279,The Married Couple of the Year Two,Adventure Comedy History,nicolas philibert goes america killing french aristocrat return tries divorce wife charlotte sees others trying woo own interest rekindled
86320,Twenty Years Later,Documentary,eduardo coutinho filming movie same name northeast brazil came military coup interrupt project came back looking same places people showing ocurred since trying gather family whose patriarch political leader fighting rights country people murdered
61348,The Lost Valentine,TV Movie Romance Drama,young cynical female journalist learns love transcend trials time discovers story change life forever war separates lovers wedding anniversary feb union train station navy pilot neil thomas makes promise isnt sure keep return train station safe next anniversary sixty years caroline thomas keeps promise waiting train station until missing action husband finally keep lost valentine message meaning shows romance love real worth fighting maybe even dying
63859,Pufnstuf,Comedy Family Fantasy Music,jimmy jack wild ventures living island magical talking flute freddy befriends many islands inhabitants evil witchiepoo billie hayes determined steal freddy flute away boy impress visiting witches council win witch year award
2324,Local Color,Drama,successful artist looks back loving memories summer defining year talented troubled yearold aspiring artist befriends brilliant elderly alcoholic painter turned back only art life two form appears first tenuous relationship kid wants learn secrets master locked away inside head heart time kind old master life appears pointless until kid rekindles interest work ultimately gives live together give one another priceless gift kid learns see world through masters eyes master learns see life through eyes innocence story based real life experience
67255,The Crazy Family,Drama Comedy,kobayashi family finally get chance move out tiny cramped tokyo apartment favour suburban house dreams well house infested termites family starts cracking son masaki studying obsessively exams hes losing mind daughter erika oblivious forthcoming record company audition grandfather yasukuni starts getting world war flashbacks father katsuhiko worried familys sickness thinks only cured group suicide
3479,Dirty Hands,Thriller Crime,saint tropez julie wormser lover writer neighbour jeff marle plan murder wealthy husband louis impotent drinks lot hits leaves rest task jeff julie finds herself alone following day becomes therefore prime suspect louis body jeff secret beyond door nothing seems highly acclaimed taut thriller
81537,One Night in A City,Fantasy Horror Animation,jan balejs animated film night city jedné noci jednom meste czech republic little dialogue throughout instead rich world sounds music match detailed animation curious vignettes create film
72733,Bangkok Traffic Love Story,Comedy Romance,mei year old woman one bad habit getting drunk friends weddings because weddings seem remind single manless lonely life one night mei wakes middle night went roof drink beer alone became big scandal led meet lung maintainance engineer bts electric train system meeting strange innocent man without drunk stirs something within mei first time years
1609,There's Only One Jimmy Grimble,Comedy,jimmy grimble shy manchester school boy school constantly bullied kids home face mothers new boyfriend however through football special boots manages gain confidence succeed leads school football team towards final local schools cup
72701,Camila Jam,Drama,camila midtwenties life thrown chaos ever since boyfriend threw out apartment during bitter argument camilas ambition become writer posts regularly blog entitled camila jam however camila wants take work different direction throws herself head first life search inspiration camila struggles alcohol unsettled emotions relationships abusive men becomes increasingly obvious skills writer arent needs sort out wants truly understand life career
64501,Naughty @ 40,Comedy Drama,laxminarayan kapoor lives wealthy lifestyle london along religious wife maya son ravinder two nephews sandeep randeep while nephews adapted themselves country women ravinder still virgin sleepwalker getting leg pulled constantly asks father get married introduced statuesque beauty rejects discovering sleepwalking disorder parents get married gauri hopes end celibacy vain albeit turns out childlike naive frustrated unable get intimate befriends caucasian female sharon decides marry watch response gets impact everyone
26776,The Halliday Brand,Western,sheriff halliday doesnt approve children dating marrying halfbreeds blind hate threatens alienate whole family
